branch,beverage,conscount
Branch6,ICY_cappuccino,37
Branch6,ICY_cappuccino,37
Branch6,ICY_cappuccino,37
Branch6,ICY_cappuccino,37
Branch6,Cold_LATTE,424
Branch6,Cold_LATTE,424
Branch6,Mild_MOCHA,163
Branch6,Mild_MOCHA,163
Branch6,Special_MOCHA,678
Branch6,Double_cappuccino,673
Branch6,Double_cappuccino,673
Branch6,Double_cappuccino,673
Branch6,Double_cappuccino,673
Branch6,Double_cappuccino,673
Branch6,Double_cappuccino,673
Branch6,SMALL_Lite,664
Branch6,LARGE_Coffee,647
Branch6,LARGE_Coffee,647
Branch6,Triple_MOCHA,614
Branch6,Triple_MOCHA,614
Branch6,MED_Espresso,549
Branch6,ICY_LATTE,420
Branch6,ICY_LATTE,420
Branch6,Cold_Coffee,163
Branch6,Mild_cappuccino,686
Branch6,Mild_cappuccino,686
Branch6,Mild_cappuccino,686
Branch6,Special_cappuccino,697
Branch6,Special_cappuccino,697
Branch6,Special_cappuccino,697
Branch6,Special_cappuccino,697
Branch6,Special_cappuccino,697
Branch6,Double_Espresso,720
Branch6,SMALL_cappuccino,767
Branch6,SMALL_cappuccino,767
Branch6,SMALL_cappuccino,767
Branch6,SMALL_cappuccino,767
Branch6,SMALL_cappuccino,767
Branch6,LARGE_MOCHA,862
Branch6,Triple_cappuccino,17
Branch6,Triple_cappuccino,17
Branch6,Triple_cappuccino,17
Branch6,MED_Lite,400
Branch6,MED_Lite,400
Branch6,ICY_Coffee,131
Branch6,ICY_Coffee,131
Branch6,Cold_MOCHA,630
Branch6,Cold_MOCHA,630
Branch6,Mild_Espresso,593
Branch6,Mild_Espresso,593
Branch6,Special_Espresso,520
Branch6,Special_Espresso,520
Branch6,Double_Lite,375
Branch6,Double_Lite,375
Branch6,SMALL_LATTE,86
Branch6,LARGE_cappuccino,545
Branch6,LARGE_cappuccino,545
Branch6,LARGE_cappuccino,545
Branch6,LARGE_cappuccino,545
Branch6,Triple_Espresso,428
Branch6,MED_cappuccino,195
Branch6,MED_cappuccino,195
Branch6,MED_cappuccino,195
Branch6,MED_cappuccino,195
Branch6,MED_cappuccino,195
Branch6,ICY_MOCHA,766
Branch6,ICY_MOCHA,766
Branch6,Cold_cappuccino,873
Branch6,Cold_cappuccino,873
Branch6,Cold_cappuccino,873
Branch6,Cold_cappuccino,873
Branch6,Mild_Lite,52
Branch6,Mild_Lite,52
Branch6,Special_Lite,483
Branch6,Special_Lite,483
Branch6,Special_Lite,483
Branch6,Special_Lite,483
Branch6,Special_Lite,483
Branch6,Double_cappuccino,310
Branch6,Double_cappuccino,310
Branch6,Double_cappuccino,310
Branch6,Double_cappuccino,310
Branch6,Double_cappuccino,310
Branch6,Double_cappuccino,310
Branch6,SMALL_Coffee,1001
Branch6,SMALL_Coffee,1001
Branch6,SMALL_Coffee,1001
Branch6,Triple_Lite,1007
Branch6,Triple_Lite,1007
Branch6,MED_LATTE,326
Branch6,MED_LATTE,326
Branch6,ICY_cappuccino,1037
Branch6,ICY_cappuccino,1037
Branch6,ICY_cappuccino,1037
Branch6,ICY_cappuccino,1037
Branch6,Cold_Espresso,388
Branch6,Cold_Espresso,388
Branch6,Cold_Espresso,388
Branch6,Mild_cappuccino,127
Branch6,Mild_cappuccino,127
Branch6,Mild_cappuccino,127
Branch6,Special_cappuccino,642
Branch6,Special_cappuccino,642
Branch6,Special_cappuccino,642
Branch6,Special_cappuccino,642
Branch6,Special_cappuccino,642
Branch6,Double_LATTE,637
Branch6,Double_LATTE,637
Branch6,SMALL_MOCHA,628
Branch6,LARGE_Lite,611
Branch6,LARGE_Lite,611
Branch6,LARGE_Lite,611
Branch6,Triple_cappuccino,578
Branch6,Triple_cappuccino,578
Branch6,Triple_cappuccino,578
Branch6,MED_Coffee,513
Branch6,MED_Coffee,513
Branch6,MED_Coffee,513
Branch6,ICY_Espresso,384
Branch6,ICY_Espresso,384
Branch6,Cold_Lite,127
Branch6,Mild_LATTE,650
Branch6,Mild_LATTE,650
Branch6,Double_Coffee,684
Branch6,Double_Coffee,684
Branch6,Double_Coffee,684
Branch6,SMALL_cappuccino,731
Branch6,SMALL_cappuccino,731
Branch6,SMALL_cappuccino,731
Branch6,SMALL_cappuccino,731
Branch6,SMALL_cappuccino,731
Branch6,LARGE_cappuccino,826
Branch6,LARGE_cappuccino,826
Branch6,LARGE_cappuccino,826
Branch6,LARGE_cappuccino,826
Branch6,Triple_LATTE,1017
Branch6,Triple_LATTE,1017
Branch6,MED_MOCHA,364
Branch6,ICY_Lite,95
Branch6,ICY_Lite,95
Branch6,Cold_cappuccino,594
Branch6,Cold_cappuccino,594
Branch6,Cold_cappuccino,594
Branch6,Cold_cappuccino,594
Branch6,Mild_Coffee,557
Branch6,Special_Coffee,484
Branch6,Special_Coffee,484
Branch6,Double_MOCHA,339
Branch6,SMALL_Espresso,50
Branch6,SMALL_Espresso,50
Branch6,LARGE_LATTE,509
Branch6,LARGE_LATTE,509
Branch6,Triple_Coffee,392
Branch6,Triple_Coffee,392
Branch6,MED_cappuccino,159
Branch6,MED_cappuccino,159
Branch6,MED_cappuccino,159
Branch6,MED_cappuccino,159
Branch6,MED_cappuccino,159
Branch6,ICY_cappuccino,730
Branch6,ICY_cappuccino,730
Branch6,ICY_cappuccino,730
Branch6,ICY_cappuccino,730
Branch6,Cold_LATTE,837
Branch6,Cold_LATTE,837
Branch6,Mild_MOCHA,1052
Branch6,Mild_MOCHA,1052
Branch6,Special_MOCHA,447
Branch6,Double_cappuccino,274
Branch6,Double_cappuccino,274
Branch6,Double_cappuccino,274
Branch6,Double_cappuccino,274
Branch6,Double_cappuccino,274
Branch6,Double_cappuccino,274
Branch6,SMALL_Lite,965
Branch6,LARGE_Coffee,276
Branch6,LARGE_Coffee,276
Branch6,Triple_MOCHA,971
Branch6,Triple_MOCHA,971
Branch6,MED_Espresso,290
Branch6,ICY_LATTE,1001
Branch6,ICY_LATTE,1001
Branch6,Cold_Coffee,352
Branch6,Mild_cappuccino,91
Branch6,Mild_cappuccino,91
Branch6,Mild_cappuccino,91
Branch6,Special_cappuccino,606
Branch6,Special_cappuccino,606
Branch6,Special_cappuccino,606
Branch6,Special_cappuccino,606
Branch6,Special_cappuccino,606
Branch6,Double_Espresso,601
Branch6,SMALL_cappuccino,592
Branch6,SMALL_cappuccino,592
Branch6,SMALL_cappuccino,592
Branch6,SMALL_cappuccino,592
Branch6,SMALL_cappuccino,592
Branch6,LARGE_MOCHA,575
Branch6,Triple_cappuccino,542
Branch6,Triple_cappuccino,542
Branch6,Triple_cappuccino,542
Branch6,MED_Lite,477
Branch6,MED_Lite,477
Branch6,ICY_Coffee,348
Branch6,ICY_Coffee,348
Branch6,Cold_MOCHA,91
Branch6,Cold_MOCHA,91
Branch6,Mild_Espresso,614
Branch6,Mild_Espresso,614
Branch6,Special_Espresso,625
Branch6,Special_Espresso,625
Branch6,Double_Lite,648
Branch6,Double_Lite,648
Branch6,SMALL_LATTE,695
Branch6,LARGE_cappuccino,790
Branch6,LARGE_cappuccino,790
Branch6,LARGE_cappuccino,790
Branch6,LARGE_cappuccino,790
Branch6,Triple_Espresso,981
Branch6,MED_cappuccino,328
Branch6,MED_cappuccino,328
Branch6,MED_cappuccino,328
Branch6,MED_cappuccino,328
Branch6,MED_cappuccino,328
Branch6,ICY_MOCHA,59
Branch6,ICY_MOCHA,59
Branch6,Cold_cappuccino,558
Branch6,Cold_cappuccino,558
Branch6,Cold_cappuccino,558
Branch6,Cold_cappuccino,558
Branch6,Mild_Lite,521
Branch6,Mild_Lite,521
Branch6,Special_Lite,448
Branch6,Special_Lite,448
Branch6,Special_Lite,448
Branch6,Special_Lite,448
Branch6,Special_Lite,448
Branch6,Double_cappuccino,303
Branch6,Double_cappuccino,303
Branch6,Double_cappuccino,303
Branch6,Double_cappuccino,303
Branch6,Double_cappuccino,303
Branch6,Double_cappuccino,303
Branch6,SMALL_Coffee,1050
Branch6,SMALL_Coffee,1050
Branch6,SMALL_Coffee,1050
Branch6,Triple_Lite,356
Branch6,Triple_Lite,356
Branch6,MED_LATTE,123
Branch6,MED_LATTE,123
Branch6,ICY_cappuccino,694
Branch6,ICY_cappuccino,694
Branch6,ICY_cappuccino,694
Branch6,ICY_cappuccino,694
Branch6,Cold_Espresso,801
Branch6,Cold_Espresso,801
Branch6,Cold_Espresso,801
Branch6,Mild_cappuccino,1016
Branch6,Mild_cappuccino,1016
Branch6,Mild_cappuccino,1016
Branch6,Special_cappuccino,411
Branch6,Special_cappuccino,411
Branch6,Special_cappuccino,411
Branch6,Special_cappuccino,411
Branch6,Special_cappuccino,411
Branch6,Double_LATTE,238
Branch6,Double_LATTE,238
Branch6,SMALL_MOCHA,929
Branch6,LARGE_Lite,240
Branch6,LARGE_Lite,240
Branch6,LARGE_Lite,240
Branch6,Triple_cappuccino,935
Branch6,Triple_cappuccino,935
Branch6,Triple_cappuccino,935
Branch6,MED_Coffee,254
Branch6,MED_Coffee,254
Branch6,MED_Coffee,254
Branch6,ICY_Espresso,965
Branch6,ICY_Espresso,965
Branch6,Cold_Lite,316
Branch6,Mild_LATTE,55
Branch6,Mild_LATTE,55
Branch6,Double_Coffee,565
Branch6,Double_Coffee,565
Branch6,Double_Coffee,565
Branch6,SMALL_cappuccino,556
Branch6,SMALL_cappuccino,556
Branch6,SMALL_cappuccino,556
Branch6,SMALL_cappuccino,556
Branch6,SMALL_cappuccino,556
Branch6,LARGE_cappuccino,539
Branch6,LARGE_cappuccino,539
Branch6,LARGE_cappuccino,539
Branch6,LARGE_cappuccino,539
Branch6,Triple_LATTE,506
Branch6,Triple_LATTE,506
Branch6,MED_MOCHA,441
Branch6,ICY_Lite,312
Branch6,ICY_Lite,312
Branch6,Cold_cappuccino,55
Branch6,Cold_cappuccino,55
Branch6,Cold_cappuccino,55
Branch6,Cold_cappuccino,55
Branch6,Mild_Coffee,578
Branch6,Special_Coffee,589
Branch6,Special_Coffee,589
Branch6,Double_MOCHA,612
Branch6,SMALL_Espresso,659
Branch6,SMALL_Espresso,659
Branch6,LARGE_LATTE,754
Branch6,LARGE_LATTE,754
Branch6,Triple_Coffee,945
Branch6,Triple_Coffee,945
Branch6,MED_cappuccino,292
Branch6,MED_cappuccino,292
Branch6,MED_cappuccino,292
Branch6,MED_cappuccino,292
Branch6,MED_cappuccino,292
Branch6,ICY_cappuccino,23
Branch6,ICY_cappuccino,23
Branch6,ICY_cappuccino,23
Branch6,ICY_cappuccino,23
Branch6,Cold_LATTE,522
Branch6,Cold_LATTE,522
Branch6,Mild_MOCHA,485
Branch6,Mild_MOCHA,485
Branch6,Special_MOCHA,412
Branch6,Double_cappuccino,267
Branch6,Double_cappuccino,267
Branch6,Double_cappuccino,267
Branch6,Double_cappuccino,267
Branch6,Double_cappuccino,267
Branch6,Double_cappuccino,267
Branch6,SMALL_Lite,1014
Branch6,LARGE_Coffee,437
Branch6,LARGE_Coffee,437
Branch6,Triple_MOCHA,320
Branch6,Triple_MOCHA,320
Branch6,MED_Espresso,87
Branch6,ICY_LATTE,658
Branch6,ICY_LATTE,658
Branch6,Cold_Coffee,765
Branch6,Mild_cappuccino,980
Branch6,Mild_cappuccino,980
Branch6,Mild_cappuccino,980
Branch6,Special_cappuccino,375
Branch6,Special_cappuccino,375
Branch6,Special_cappuccino,375
Branch6,Special_cappuccino,375
Branch6,Special_cappuccino,375
Branch6,Double_Espresso,202
Branch6,SMALL_cappuccino,893
Branch6,SMALL_cappuccino,893
Branch6,SMALL_cappuccino,893
Branch6,SMALL_cappuccino,893
Branch6,SMALL_cappuccino,893
Branch6,LARGE_MOCHA,204
Branch6,Triple_cappuccino,899
Branch6,Triple_cappuccino,899
Branch6,Triple_cappuccino,899
Branch6,MED_Lite,218
Branch6,MED_Lite,218
Branch6,ICY_Coffee,929
Branch6,ICY_Coffee,929
Branch6,Cold_MOCHA,280
Branch6,Cold_MOCHA,280
Branch6,Mild_Espresso,19
Branch6,Mild_Espresso,19
Branch6,Special_Espresso,534
Branch6,Special_Espresso,534
Branch6,Double_Lite,529
Branch6,Double_Lite,529
Branch6,SMALL_LATTE,520
Branch6,LARGE_cappuccino,503
Branch6,LARGE_cappuccino,503
Branch6,LARGE_cappuccino,503
Branch6,LARGE_cappuccino,503
Branch6,Triple_Espresso,470
Branch6,MED_cappuccino,405
Branch6,MED_cappuccino,405
Branch6,MED_cappuccino,405
Branch6,MED_cappuccino,405
Branch6,MED_cappuccino,405
Branch6,ICY_MOCHA,276
Branch6,ICY_MOCHA,276
Branch6,Cold_cappuccino,19
Branch6,Cold_cappuccino,19
Branch6,Cold_cappuccino,19
Branch6,Cold_cappuccino,19
Branch6,Mild_Lite,542
Branch6,Mild_Lite,542
Branch6,Special_Lite,553
Branch6,Special_Lite,553
Branch6,Special_Lite,553
Branch6,Special_Lite,553
Branch6,Special_Lite,553
Branch6,Double_cappuccino,576
Branch6,Double_cappuccino,576
Branch6,Double_cappuccino,576
Branch6,Double_cappuccino,576
Branch6,Double_cappuccino,576
Branch6,Double_cappuccino,576
Branch6,SMALL_Coffee,623
Branch6,SMALL_Coffee,623
Branch6,SMALL_Coffee,623
Branch6,Triple_Lite,909
Branch6,Triple_Lite,909
Branch6,MED_LATTE,256
Branch6,MED_LATTE,256
Branch6,ICY_cappuccino,1023
Branch6,ICY_cappuccino,1023
Branch6,ICY_cappuccino,1023
Branch6,ICY_cappuccino,1023
Branch6,Cold_Espresso,486
Branch6,Cold_Espresso,486
Branch6,Cold_Espresso,486
Branch6,Mild_cappuccino,449
Branch6,Mild_cappuccino,449
Branch6,Mild_cappuccino,449
Branch6,Special_cappuccino,376
Branch6,Special_cappuccino,376
Branch6,Special_cappuccino,376
Branch6,Special_cappuccino,376
Branch6,Special_cappuccino,376
Branch6,Double_LATTE,231
Branch6,Double_LATTE,231
Branch6,SMALL_MOCHA,978
Branch6,LARGE_Lite,401
Branch6,LARGE_Lite,401
Branch6,LARGE_Lite,401
Branch6,Triple_cappuccino,284
Branch6,Triple_cappuccino,284
Branch6,Triple_cappuccino,284
Branch6,MED_Coffee,51
Branch6,MED_Coffee,51
Branch6,MED_Coffee,51
Branch6,ICY_Espresso,622
Branch6,ICY_Espresso,622
Branch6,Cold_Lite,729
Branch6,Mild_LATTE,944
Branch6,Mild_LATTE,944
Branch6,Double_Coffee,166
Branch6,Double_Coffee,166
Branch6,Double_Coffee,166
Branch6,SMALL_cappuccino,857
Branch6,SMALL_cappuccino,857
Branch6,SMALL_cappuccino,857
Branch6,SMALL_cappuccino,857
Branch6,SMALL_cappuccino,857
Branch6,LARGE_cappuccino,168
Branch6,LARGE_cappuccino,168
Branch6,LARGE_cappuccino,168
Branch6,LARGE_cappuccino,168
Branch6,Triple_LATTE,863
Branch6,Triple_LATTE,863
Branch6,MED_MOCHA,182
Branch6,ICY_Lite,893
Branch6,ICY_Lite,893
Branch6,Cold_cappuccino,244
Branch6,Cold_cappuccino,244
Branch6,Cold_cappuccino,244
Branch6,Cold_cappuccino,244
Branch6,Mild_Coffee,1019
Branch6,Special_Coffee,498
Branch6,Special_Coffee,498
Branch6,Double_MOCHA,493
Branch6,SMALL_Espresso,484
Branch6,SMALL_Espresso,484
Branch6,LARGE_LATTE,467
Branch6,LARGE_LATTE,467
Branch6,Triple_Coffee,434
Branch6,Triple_Coffee,434
Branch6,MED_cappuccino,369
Branch6,MED_cappuccino,369
Branch6,MED_cappuccino,369
Branch6,MED_cappuccino,369
Branch6,MED_cappuccino,369
Branch6,ICY_cappuccino,240
Branch6,ICY_cappuccino,240
Branch6,ICY_cappuccino,240
Branch6,ICY_cappuccino,240
Branch6,Cold_LATTE,1019
Branch6,Cold_LATTE,1019
Branch6,Mild_MOCHA,506
Branch6,Mild_MOCHA,506
Branch6,Special_MOCHA,517
Branch6,Double_cappuccino,540
Branch6,Double_cappuccino,540
Branch6,Double_cappuccino,540
Branch6,Double_cappuccino,540
Branch6,Double_cappuccino,540
Branch6,Double_cappuccino,540
Branch6,SMALL_Lite,587
Branch6,LARGE_Coffee,682
Branch6,LARGE_Coffee,682
Branch6,Triple_MOCHA,873
Branch6,Triple_MOCHA,873
Branch6,MED_Espresso,220
Branch6,ICY_LATTE,987
Branch6,ICY_LATTE,987
Branch6,Cold_Coffee,450
Branch6,Mild_cappuccino,413
Branch6,Mild_cappuccino,413
Branch6,Mild_cappuccino,413
Branch6,Special_cappuccino,340
Branch6,Special_cappuccino,340
Branch6,Special_cappuccino,340
Branch6,Special_cappuccino,340
Branch6,Special_cappuccino,340
Branch6,Double_Espresso,195
Branch6,SMALL_cappuccino,942
Branch6,SMALL_cappuccino,942
Branch6,SMALL_cappuccino,942
Branch6,SMALL_cappuccino,942
Branch6,SMALL_cappuccino,942
Branch6,LARGE_MOCHA,365
Branch6,Triple_cappuccino,248
Branch6,Triple_cappuccino,248
Branch6,Triple_cappuccino,248
Branch6,MED_Lite,1051
Branch6,MED_Lite,1051
Branch6,ICY_Coffee,586
Branch6,ICY_Coffee,586
Branch6,Cold_MOCHA,693
Branch6,Cold_MOCHA,693
Branch6,Mild_Espresso,908
Branch6,Mild_Espresso,908
Branch6,Special_Espresso,303
Branch6,Special_Espresso,303
Branch6,Double_Lite,130
Branch6,Double_Lite,130
Branch6,SMALL_LATTE,821
Branch6,LARGE_cappuccino,132
Branch6,LARGE_cappuccino,132
Branch6,LARGE_cappuccino,132
Branch6,LARGE_cappuccino,132
Branch6,Triple_Espresso,827
Branch6,MED_cappuccino,146
Branch6,MED_cappuccino,146
Branch6,MED_cappuccino,146
Branch6,MED_cappuccino,146
Branch6,MED_cappuccino,146
Branch6,ICY_MOCHA,857
Branch6,ICY_MOCHA,857
Branch6,Cold_cappuccino,208
Branch6,Cold_cappuccino,208
Branch6,Cold_cappuccino,208
Branch6,Cold_cappuccino,208
Branch6,Mild_Lite,983
Branch6,Mild_Lite,983
Branch6,Special_Lite,462
Branch6,Special_Lite,462
Branch6,Special_Lite,462
Branch6,Special_Lite,462
Branch6,Special_Lite,462
Branch6,Double_cappuccino,457
Branch6,Double_cappuccino,457
Branch6,Double_cappuccino,457
Branch6,Double_cappuccino,457
Branch6,Double_cappuccino,457
Branch6,Double_cappuccino,457
Branch6,SMALL_Coffee,448
Branch6,SMALL_Coffee,448
Branch6,SMALL_Coffee,448
Branch6,Triple_Lite,398
Branch6,Triple_Lite,398
Branch6,MED_LATTE,333
Branch6,MED_LATTE,333
Branch6,ICY_cappuccino,204
Branch6,ICY_cappuccino,204
Branch6,ICY_cappuccino,204
Branch6,ICY_cappuccino,204
Branch6,Cold_Espresso,983
Branch6,Cold_Espresso,983
Branch6,Cold_Espresso,983
Branch6,Mild_cappuccino,470
Branch6,Mild_cappuccino,470
Branch6,Mild_cappuccino,470
Branch6,Special_cappuccino,481
Branch6,Special_cappuccino,481
Branch6,Special_cappuccino,481
Branch6,Special_cappuccino,481
Branch6,Special_cappuccino,481
Branch6,Double_LATTE,504
Branch6,Double_LATTE,504
Branch6,SMALL_MOCHA,551
Branch6,LARGE_Lite,646
Branch6,LARGE_Lite,646
Branch6,LARGE_Lite,646
Branch6,Triple_cappuccino,837
Branch6,Triple_cappuccino,837
Branch6,Triple_cappuccino,837
Branch6,MED_Coffee,184
Branch6,MED_Coffee,184
Branch6,MED_Coffee,184
Branch6,ICY_Espresso,951
Branch6,ICY_Espresso,951
Branch6,Cold_Lite,414
Branch6,Mild_LATTE,377
Branch6,Mild_LATTE,377
Branch6,Double_Coffee,159
Branch6,Double_Coffee,159
Branch6,Double_Coffee,159
Branch6,SMALL_cappuccino,906
Branch6,SMALL_cappuccino,906
Branch6,SMALL_cappuccino,906
Branch6,SMALL_cappuccino,906
Branch6,SMALL_cappuccino,906
Branch6,LARGE_cappuccino,329
Branch6,LARGE_cappuccino,329
Branch6,LARGE_cappuccino,329
Branch6,LARGE_cappuccino,329
Branch6,Triple_LATTE,212
Branch6,Triple_LATTE,212
Branch6,MED_MOCHA,1015
Branch6,ICY_Lite,550
Branch6,ICY_Lite,550
Branch6,Cold_cappuccino,657
Branch6,Cold_cappuccino,657
Branch6,Cold_cappuccino,657
Branch6,Cold_cappuccino,657
Branch6,Mild_Coffee,872
Branch6,Special_Coffee,267
Branch6,Special_Coffee,267
Branch6,Double_MOCHA,94
Branch6,SMALL_Espresso,785
Branch6,SMALL_Espresso,785
Branch6,LARGE_LATTE,96
Branch6,LARGE_LATTE,96
Branch6,Triple_Coffee,791
Branch6,Triple_Coffee,791
Branch6,MED_cappuccino,110
Branch6,MED_cappuccino,110
Branch6,MED_cappuccino,110
Branch6,MED_cappuccino,110
Branch6,MED_cappuccino,110
Branch6,ICY_cappuccino,821
Branch6,ICY_cappuccino,821
Branch6,ICY_cappuccino,821
Branch6,ICY_cappuccino,821
Branch6,Cold_LATTE,172
Branch6,Cold_LATTE,172
Branch6,Mild_MOCHA,947
Branch6,Mild_MOCHA,947
Branch6,Special_MOCHA,426
Branch6,Double_cappuccino,421
Branch6,Double_cappuccino,421
Branch6,Double_cappuccino,421
Branch6,Double_cappuccino,421
Branch6,Double_cappuccino,421
Branch6,Double_cappuccino,421
Branch6,SMALL_Lite,412
Branch6,LARGE_Coffee,395
Branch6,LARGE_Coffee,395
Branch6,Triple_MOCHA,362
Branch6,Triple_MOCHA,362
Branch6,MED_Espresso,297
Branch6,ICY_LATTE,168
Branch6,ICY_LATTE,168
Branch6,Cold_Coffee,947
Branch6,Mild_cappuccino,434
Branch6,Mild_cappuccino,434
Branch6,Mild_cappuccino,434
Branch6,Special_cappuccino,445
Branch6,Special_cappuccino,445
Branch6,Special_cappuccino,445
Branch6,Special_cappuccino,445
Branch6,Special_cappuccino,445
Branch6,Double_Espresso,468
Branch6,SMALL_cappuccino,515
Branch6,SMALL_cappuccino,515
Branch6,SMALL_cappuccino,515
Branch6,SMALL_cappuccino,515
Branch6,SMALL_cappuccino,515
Branch6,LARGE_MOCHA,610
Branch6,Triple_cappuccino,801
Branch6,Triple_cappuccino,801
Branch6,Triple_cappuccino,801
Branch6,MED_Lite,148
Branch6,MED_Lite,148
Branch6,ICY_Coffee,915
Branch6,ICY_Coffee,915
Branch6,Cold_MOCHA,378
Branch6,Cold_MOCHA,378
Branch6,Mild_Espresso,341
Branch6,Mild_Espresso,341
Branch6,Special_Espresso,268
Branch6,Special_Espresso,268
Branch6,Double_Lite,123
Branch6,Double_Lite,123
Branch6,SMALL_LATTE,870
Branch6,LARGE_cappuccino,293
Branch6,LARGE_cappuccino,293
Branch6,LARGE_cappuccino,293
Branch6,LARGE_cappuccino,293
Branch6,Triple_Espresso,176
Branch6,MED_cappuccino,979
Branch6,MED_cappuccino,979
Branch6,MED_cappuccino,979
Branch6,MED_cappuccino,979
Branch6,MED_cappuccino,979
Branch6,ICY_MOCHA,514
Branch6,ICY_MOCHA,514
Branch6,Cold_cappuccino,621
Branch6,Cold_cappuccino,621
Branch6,Cold_cappuccino,621
Branch6,Cold_cappuccino,621
Branch6,Mild_Lite,836
Branch6,Mild_Lite,836
Branch6,Special_Lite,231
Branch6,Special_Lite,231
Branch6,Special_Lite,231
Branch6,Special_Lite,231
Branch6,Special_Lite,231
Branch6,Double_cappuccino,58
Branch6,Double_cappuccino,58
Branch6,Double_cappuccino,58
Branch6,Double_cappuccino,58
Branch6,Double_cappuccino,58
Branch6,Double_cappuccino,58
Branch6,SMALL_Coffee,749
Branch6,SMALL_Coffee,749
Branch6,SMALL_Coffee,749
Branch6,Triple_Lite,755
Branch6,Triple_Lite,755
Branch6,MED_LATTE,74
Branch6,MED_LATTE,74
Branch6,ICY_cappuccino,785
Branch6,ICY_cappuccino,785
Branch6,ICY_cappuccino,785
Branch6,ICY_cappuccino,785
Branch6,Cold_Espresso,136
Branch6,Cold_Espresso,136
Branch6,Cold_Espresso,136
Branch6,Mild_cappuccino,911
Branch6,Mild_cappuccino,911
Branch6,Mild_cappuccino,911
Branch6,Special_cappuccino,390
Branch6,Special_cappuccino,390
Branch6,Special_cappuccino,390
Branch6,Special_cappuccino,390
Branch6,Special_cappuccino,390
Branch6,Double_LATTE,385
Branch6,Double_LATTE,385
Branch6,SMALL_MOCHA,376
Branch6,LARGE_Lite,359
Branch6,LARGE_Lite,359
Branch6,LARGE_Lite,359
Branch6,Triple_cappuccino,326
Branch6,Triple_cappuccino,326
Branch6,Triple_cappuccino,326
Branch6,MED_Coffee,261
Branch6,MED_Coffee,261
Branch6,MED_Coffee,261
Branch6,ICY_Espresso,132
Branch6,ICY_Espresso,132
Branch6,Cold_Lite,911
Branch6,Mild_LATTE,398
Branch6,Mild_LATTE,398
Branch6,Double_Coffee,432
Branch6,Double_Coffee,432
Branch6,Double_Coffee,432
Branch6,SMALL_cappuccino,479
Branch6,SMALL_cappuccino,479
Branch6,SMALL_cappuccino,479
Branch6,SMALL_cappuccino,479
Branch6,SMALL_cappuccino,479
Branch6,LARGE_cappuccino,574
Branch6,LARGE_cappuccino,574
Branch6,LARGE_cappuccino,574
Branch6,LARGE_cappuccino,574
Branch6,Triple_LATTE,765
Branch6,Triple_LATTE,765
Branch6,MED_MOCHA,112
Branch6,ICY_Lite,879
Branch6,ICY_Lite,879
Branch6,Cold_cappuccino,342
Branch6,Cold_cappuccino,342
Branch6,Cold_cappuccino,342
Branch6,Cold_cappuccino,342
Branch6,Mild_Coffee,305
Branch6,Special_Coffee,232
Branch6,Special_Coffee,232
Branch6,Double_MOCHA,87
Branch6,SMALL_Espresso,834
Branch6,SMALL_Espresso,834
Branch6,LARGE_LATTE,257
Branch6,LARGE_LATTE,257
Branch6,Triple_Coffee,140
Branch6,Triple_Coffee,140
Branch6,MED_cappuccino,943
Branch6,MED_cappuccino,943
Branch6,MED_cappuccino,943
Branch6,MED_cappuccino,943
Branch6,MED_cappuccino,943
Branch6,ICY_cappuccino,478
Branch6,ICY_cappuccino,478
Branch6,ICY_cappuccino,478
Branch6,ICY_cappuccino,478
Branch6,Cold_LATTE,585
Branch6,Cold_LATTE,585
Branch6,Mild_MOCHA,800
Branch6,Mild_MOCHA,800
Branch6,Special_MOCHA,195
Branch6,Double_cappuccino,22
Branch6,Double_cappuccino,22
Branch6,Double_cappuccino,22
Branch6,Double_cappuccino,22
Branch6,Double_cappuccino,22
Branch6,Double_cappuccino,22
Branch6,SMALL_Lite,713
Branch6,LARGE_Coffee,24
Branch6,LARGE_Coffee,24
Branch6,Triple_MOCHA,719
Branch6,Triple_MOCHA,719
Branch6,MED_Espresso,38
Branch6,ICY_LATTE,749
Branch6,ICY_LATTE,749
Branch6,Cold_Coffee,100
Branch6,Mild_cappuccino,875
Branch6,Mild_cappuccino,875
Branch6,Mild_cappuccino,875
Branch6,Special_cappuccino,354
Branch6,Special_cappuccino,354
Branch6,Special_cappuccino,354
Branch6,Special_cappuccino,354
Branch6,Special_cappuccino,354
Branch6,Double_Espresso,349
Branch6,SMALL_cappuccino,340
Branch6,SMALL_cappuccino,340
Branch6,SMALL_cappuccino,340
Branch6,SMALL_cappuccino,340
Branch6,SMALL_cappuccino,340
Branch6,LARGE_MOCHA,323
Branch6,Triple_cappuccino,290
Branch6,Triple_cappuccino,290
Branch6,Triple_cappuccino,290
Branch6,MED_Lite,225
Branch6,MED_Lite,225
Branch6,ICY_Coffee,96
Branch6,ICY_Coffee,96
Branch6,Cold_MOCHA,875
Branch6,Cold_MOCHA,875
Branch6,Mild_Espresso,362
Branch6,Mild_Espresso,362
Branch6,Special_Espresso,373
Branch6,Special_Espresso,373
Branch6,Double_Lite,396
Branch6,Double_Lite,396
Branch6,SMALL_LATTE,443
Branch6,LARGE_cappuccino,538
Branch6,LARGE_cappuccino,538
Branch6,LARGE_cappuccino,538
Branch6,LARGE_cappuccino,538
Branch6,Triple_Espresso,729
Branch6,MED_cappuccino,76
